contig_id	length	prediction	entropy	reliability_score	host_contam	prophage_contam	G+C	N%	prediction_2	#_bacteria_windows	#_phage_windows	#_eukarya_windows	#_archaea_windows	bacteria_score	bacteria_var	phage_score	phage_var	eukarya_score	eukarya_var	archaea_score	archaea_var	window_summary	terminal_repeats	repeat_length
ERZ773086.15793-NODE-15793-length-2332-cov-2.867809	2332	phage	1.026	0.316	False	False	0.345	0.000	bacteria	0	1	0	0	0.424	0.000	1.768	0.000	-1.244	0.000	-2.303	0.000	1V		
ERZ773086.15794-NODE-15794-length-2332-cov-1.945103	2332	non-phage	0.209	0.943	False	False	0.416	0.000		1	0	0	0	3.941	0.000	0.382	0.000	-3.459	0.000	-2.273	0.000	1n		
ERZ773086.15795-NODE-15795-length-2331-cov-36.789982	2331	non-phage	0.163	0.868	False	False	0.444	0.000		1	0	0	0	4.363	0.000	0.632	0.000	-6.219	0.000	-4.371	0.000	1n		
ERZ773086.15797-NODE-15797-length-2331-cov-8.677065	2331	non-phage	1.521	0.384	False	False	0.430	0.000		0	0	0	1	0.365	0.000	0.025	0.000	-4.449	0.000	0.854	0.000	1n		
ERZ773086.15799-NODE-15799-length-2331-cov-7.377417	2331	non-phage	0.501	0.872	False	False	0.392	0.000		1	0	0	0	3.094	0.000	0.897	0.000	-4.906	0.000	-2.588	0.000	1n		
ERZ773086.15798-NODE-15798-length-2331-cov-7.529438	2331	non-phage	0.119	0.322	False	True	0.445	0.000		1	0	0	0	4.488	0.000	-0.901	0.000	-0.439	0.000	-1.979	0.000	1n		
ERZ773086.15796-NODE-15796-length-2331-cov-24.736819	2331	non-phage	0.084	0.977	False	False	0.439	0.000		1	0	0	0	5.402	0.000	0.828	0.000	-5.469	0.000	-3.414	0.000	1n		
ERZ773086.15801-NODE-15801-length-2331-cov-1.451230	2331	non-phage	1.059	0.676	False	False	0.335	0.000		1	0	0	0	1.782	0.000	1.771	0.000	-6.297	0.000	-2.416	0.000	1n		
ERZ773086.15800-NODE-15800-length-2331-cov-2.971002	2331	non-phage	0.175	0.942	False	False	0.694	0.000		1	0	0	0	4.020	0.000	0.282	0.000	-5.359	0.000	-2.627	0.000	1n		
ERZ773086.15803-NODE-15803-length-2330-cov-15.281319	2330	non-phage	0.052	0.969	False	False	0.455	0.000		1	0	0	0	5.652	0.000	0.453	0.000	-5.402	0.000	-2.898	0.000	1n		
ERZ773086.15802-NODE-15802-length-2330-cov-29.560000	2330	non-phage	0.877	0.644	False	False	0.248	0.000		1	0	0	0	2.227	0.000	1.055	0.000	-3.293	0.000	-2.318	0.000	1n		
ERZ773086.15804-NODE-15804-length-2330-cov-9.440000	2330	non-phage	0.919	0.860	False	False	0.323	0.000		1	0	0	0	2.607	0.000	1.878	0.000	-6.652	0.000	-4.141	0.000	1n		
ERZ773086.15807-NODE-15807-length-2330-cov-4.160000	2330	non-phage	0.741	0.739	False	False	0.436	0.000		0	0	0	1	0.020	0.000	-1.628	0.000	-5.141	0.000	1.864	0.000	1n		
ERZ773086.15805-NODE-15805-length-2330-cov-4.765275	2330	non-phage	0.002	0.986	False	True	0.712	0.000		1	0	0	0	6.965	0.000	-1.960	0.000	-9.430	0.000	-4.316	0.000	1n		
ERZ773086.15806-NODE-15806-length-2330-cov-4.683077	2330	non-phage	0.012	0.995	False	True	0.718	0.000		1	0	0	0	6.012	0.000	-0.978	0.000	-8.094	0.000	-3.070	0.000	1n		
ERZ773086.15808-NODE-15808-length-2330-cov-3.461538	2330	non-phage	0.080	0.952	False	True	0.696	0.000		1	0	0	0	4.320	0.000	-0.386	0.000	-6.086	0.000	-3.426	0.000	1n		
ERZ773086.15809-NODE-15809-length-2330-cov-2.494066	2330	non-phage	0.188	0.854	False	False	0.612	0.000		1	0	0	0	3.762	0.000	0.074	0.000	-3.182	0.000	-3.023	0.000	1n		
ERZ773086.15811-NODE-15811-length-2330-cov-2.274725	2330	non-phage	0.001	0.971	False	True	0.720	0.000		1	0	0	0	7.129	0.000	-2.477	0.000	-8.633	0.000	-4.941	0.000	1n		
ERZ773086.15812-NODE-15812-length-2329-cov-147.637203	2329	non-phage	0.227	0.985	False	False	0.717	0.000		1	0	0	0	3.951	0.000	0.410	0.000	-6.473	0.000	-1.403	0.000	1n		
ERZ773086.15813-NODE-15813-length-2329-cov-54.708883	2329	non-phage	0.333	0.910	False	False	0.520	0.000		1	0	0	0	3.602	0.000	0.731	0.000	-3.791	0.000	-2.320	0.000	1n		
ERZ773086.15810-NODE-15810-length-2330-cov-2.358681	2330	phage	0.067	0.894	False	False	0.359	0.000	bacteria	0	1	0	0	-1.399	0.000	4.023	0.000	-4.965	0.000	-1.997	0.000	1V		
ERZ773086.15815-NODE-15815-length-2329-cov-10.894899	2329	non-phage	0.101	0.646	False	True	0.438	0.000		1	0	0	0	4.867	0.000	-0.126	0.000	-0.583	0.000	-3.336	0.000	1n		
ERZ773086.15814-NODE-15814-length-2329-cov-42.451627	2329	non-phage	0.117	0.961	False	False	0.659	0.000		1	0	0	0	4.441	0.000	0.213	0.000	-5.750	0.000	-2.912	0.000	1n		
ERZ773086.15816-NODE-15816-length-2329-cov-2.217238	2329	non-phage	0.105	0.955	False	False	0.374	0.000		1	0	0	0	5.000	0.000	0.675	0.000	-5.887	0.000	-2.990	0.000	1n		
ERZ773086.15817-NODE-15817-length-2329-cov-2.195690	2329	non-phage	0.978	0.680	False	False	0.628	0.000		1	0	0	0	1.923	0.000	0.388	0.000	-3.238	0.000	-0.743	0.000	1n		
ERZ773086.15819-NODE-15819-length-2329-cov-2.008795	2329	non-phage	0.054	0.972	False	False	0.400	0.000		1	0	0	0	5.246	0.000	0.080	0.000	-6.055	0.000	-3.102	0.000	1n		
ERZ773086.15821-NODE-15821-length-2329-cov-1.614336	2329	non-phage	0.041	0.989	False	False	0.649	0.000		1	0	0	0	7.203	0.000	1.782	0.000	-6.320	0.000	-5.066	0.000	1n		
ERZ773086.15822-NODE-15822-length-2328-cov-27.221293	2328	non-phage	1.021	0.703	False	False	0.617	0.000		1	0	0	0	2.057	0.000	0.380	0.000	-2.613	0.000	-0.278	0.000	1n		
ERZ773086.15820-NODE-15820-length-2329-cov-1.875989	2329	non-phage	0.896	0.702	False	False	0.532	0.000		1	0	0	0	3.441	0.000	2.615	0.000	-4.105	0.000	-4.020	0.000	1n		
ERZ773086.15818-NODE-15818-length-2329-cov-2.025066	2329	non-phage	0.033	0.975	False	False	0.566	0.000		1	0	0	0	6.027	0.000	0.279	0.000	-5.527	0.000	-2.961	0.000	1n		
ERZ773086.15823-NODE-15823-length-2328-cov-1.939727	2328	non-phage	0.118	0.942	False	False	0.395	0.000		1	0	0	0	4.363	0.000	0.156	0.000	-7.457	0.000	-2.918	0.000	1n		
ERZ773086.15825-NODE-15825-length-2327-cov-9.781250	2327	non-phage	0.031	0.919	False	True	0.399	0.000		1	0	0	0	5.117	0.000	-1.242	0.000	-2.729	0.000	-2.240	0.000	1n		
ERZ773086.15824-NODE-15824-length-2328-cov-1.812582	2328	non-phage	0.456	0.831	False	False	0.308	0.000		1	0	0	0	2.957	0.000	0.077	0.000	-4.859	0.000	-0.736	0.000	1n		
ERZ773086.15827-NODE-15827-length-2327-cov-1.963908	2327	non-phage	0.151	0.967	False	False	0.507	0.000		1	0	0	0	4.387	0.000	0.457	0.000	-7.859	0.000	-2.234	0.000	1n		
ERZ773086.15826-NODE-15826-length-2327-cov-2.337148	2327	non-phage	0.469	0.873	False	False	0.380	0.000		1	0	0	0	3.479	0.000	1.243	0.000	-5.211	0.000	-3.547	0.000	1n		
ERZ773086.15828-NODE-15828-length-2326-cov-55.645531	2326	non-phage	0.055	0.973	False	True	0.537	0.000		1	0	0	0	4.863	0.000	-0.470	0.000	-4.121	0.000	-2.229	0.000	1n		
ERZ773086.15829-NODE-15829-length-2326-cov-34.277411	2326	non-phage	0.747	0.689	False	False	0.294	0.000		1	0	0	0	2.865	0.000	1.518	0.000	-5.383	0.000	-3.844	0.000	1n		
ERZ773086.15831-NODE-15831-length-2326-cov-30.275209	2326	non-phage	0.682	0.894	False	True	0.617	0.000		1	0	0	0	2.598	0.000	-0.269	0.000	-6.496	0.000	0.212	0.000	1n		
ERZ773086.15832-NODE-15832-length-2326-cov-8.933069	2326	non-phage	0.234	0.928	False	True	0.378	0.000		1	0	0	0	3.537	0.000	-0.601	0.000	-3.951	0.000	-0.625	0.000	1n		
ERZ773086.15830-NODE-15830-length-2326-cov-31.310876	2326	non-phage	0.284	0.962	False	False	0.359	0.000		1	0	0	0	3.760	0.000	0.747	0.000	-4.066	0.000	-3.680	0.000	1n		
ERZ773086.15833-NODE-15833-length-2326-cov-6.420079	2326	non-phage	0.056	0.983	False	False	0.402	0.000		1	0	0	0	5.328	0.000	0.277	0.000	-9.336	0.000	-4.504	0.000	1n		
ERZ773086.15836-NODE-15836-length-2325-cov-7.769163	2325	non-phage	0.085	0.965	False	False	0.389	0.000		1	0	0	0	5.195	0.000	0.624	0.000	-5.051	0.000	-3.885	0.000	1n		
ERZ773086.15834-NODE-15834-length-2326-cov-5.257596	2326	non-phage	0.021	0.958	False	True	0.691	0.000		1	0	0	0	5.117	0.000	-1.354	0.000	-6.043	0.000	-2.955	0.000	1n		
ERZ773086.15835-NODE-15835-length-2326-cov-1.708498	2326	non-phage	0.946	0.502	False	False	0.471	0.000		1	0	0	0	2.393	0.000	1.681	0.000	-3.086	0.000	-4.691	0.000	1n		
ERZ773086.15838-NODE-15838-length-2325-cov-4.021586	2325	non-phage	0.563	0.628	False	False	0.337	0.000		1	0	0	0	3.018	0.000	0.938	0.000	-5.777	0.000	-1.793	0.000	1n		
ERZ773086.15837-NODE-15837-length-2325-cov-4.818062	2325	non-phage	0.082	0.998	False	True	0.688	0.000		1	0	0	0	5.086	0.000	-2.678	0.000	-8.094	0.000	0.420	0.000	1n		
ERZ773086.15840-NODE-15840-length-2325-cov-2.545374	2325	non-phage	0.290	0.885	False	True	0.296	0.000		1	0	0	0	3.334	0.000	-0.459	0.000	-5.383	0.000	-0.567	0.000	1n		
ERZ773086.15841-NODE-15841-length-2325-cov-1.898678	2325	phage	0.069	0.671	False	False	0.353	0.000	bacteria	0	1	0	0	-0.565	0.000	4.371	0.000	-5.344	0.000	-3.076	0.000	1V		
ERZ773086.15839-NODE-15839-length-2325-cov-3.151542	2325	phage	0.114	0.731	False	False	0.403	0.000	bacteria	0	1	0	0	-1.149	0.000	3.377	0.000	-4.469	0.000	-2.645	0.000	1V		
ERZ773086.15843-NODE-15843-length-2324-cov-163.296166	2324	non-phage	0.059	0.980	False	True	0.655	0.000		1	0	0	0	4.535	0.000	-0.672	0.000	-5.430	0.000	-2.590	0.000	1n		
ERZ773086.15842-NODE-15842-length-2325-cov-1.455947	2325	non-phage	0.129	0.955	False	False	0.402	0.000		1	0	0	0	5.555	0.000	1.534	0.000	-5.016	0.000	-4.199	0.000	1n		
ERZ773086.15845-NODE-15845-length-2324-cov-4.651829	2324	non-phage	0.204	0.932	False	False	0.706	0.000		1	0	0	0	3.924	0.000	0.407	0.000	-6.262	0.000	-2.635	0.000	1n		
ERZ773086.15846-NODE-15846-length-2324-cov-2.832085	2324	non-phage	0.037	0.992	False	False	0.419	0.000		1	0	0	0	5.680	0.000	0.061	0.000	-6.184	0.000	-3.059	0.000	1n		
ERZ773086.15847-NODE-15847-length-2324-cov-1.899074	2324	non-phage	0.180	0.909	False	False	0.628	0.000		1	0	0	0	5.523	0.000	1.941	0.000	-5.605	0.000	-4.668	0.000	1n		
ERZ773086.15848-NODE-15848-length-2324-cov-1.659762	2324	non-phage	0.075	0.966	False	False	0.453	0.000		1	0	0	0	5.430	0.000	0.723	0.000	-6.348	0.000	-4.062	0.000	1n		
ERZ773086.15844-NODE-15844-length-2324-cov-135.177611	2324	non-phage	0.061	0.951	False	True	0.627	0.000		1	0	0	0	4.309	0.000	-1.064	0.000	-5.176	0.000	-2.113	0.000	1n		
ERZ773086.15850-NODE-15850-length-2323-cov-26.652998	2323	non-phage	1.028	0.648	False	False	0.257	0.000		1	0	0	0	2.043	0.000	1.828	0.000	-4.492	0.000	-3.092	0.000	1n		
ERZ773086.15851-NODE-15851-length-2323-cov-4.079365	2323	non-phage	0.065	0.976	False	False	0.540	0.000		1	0	0	0	5.699	0.000	0.791	0.000	-6.223	0.000	-2.820	0.000	1n		
ERZ773086.15849-NODE-15849-length-2324-cov-1.302336	2324	non-phage	0.145	0.927	False	False	0.528	0.000		1	0	0	0	4.895	0.000	0.968	0.000	-11.062	0.000	-2.502	0.000	1n		
ERZ773086.15852-NODE-15852-length-2323-cov-3.344356	2323	non-phage	0.009	0.998	False	True	0.681	0.000		1	0	0	0	5.875	0.000	-2.775	0.000	-6.805	0.000	-1.603	0.000	1n		
ERZ773086.15853-NODE-15853-length-2323-cov-2.047619	2323	non-phage	0.035	0.913	False	True	0.368	0.000		1	0	0	0	4.477	0.000	-1.901	0.000	-6.805	0.000	-2.014	0.000	1n		
ERZ773086.15854-NODE-15854-length-2323-cov-2.025132	2323	non-phage	0.006	0.955	False	True	0.526	0.000		1	0	0	0	7.266	0.000	-0.567	0.000	-7.352	0.000	-3.014	0.000	1n		
ERZ773086.15855-NODE-15855-length-2323-cov-1.395944	2323	phage	0.896	0.514	False	False	0.582	0.000	bacteria	0	1	0	0	3.094	0.000	3.891	0.000	-5.887	0.000	-4.527	0.000	1V		
ERZ773086.15856-NODE-15856-length-2322-cov-30.207764	2322	non-phage	0.023	0.972	False	True	0.438	0.000		1	0	0	0	5.328	0.000	-1.326	0.000	-4.215	0.000	-1.985	0.000	1n		
ERZ773086.15857-NODE-15857-length-2322-cov-28.782973	2322	non-phage	0.011	0.985	False	True	0.428	0.000		1	0	0	0	6.008	0.000	-1.166	0.000	-5.453	0.000	-3.178	0.000	1n		
ERZ773086.15858-NODE-15858-length-2322-cov-17.728716	2322	non-phage	0.061	0.955	False	True	0.415	0.000		1	0	0	0	4.664	0.000	-0.475	0.000	-3.732	0.000	-3.002	0.000	1n		
ERZ773086.15859-NODE-15859-length-2322-cov-4.348478	2322	non-phage	0.146	0.933	False	False	0.657	0.000		1	0	0	0	4.051	0.000	0.136	0.000	-4.699	0.000	-3.811	0.000	1n		
ERZ773086.15860-NODE-15860-length-2322-cov-3.950596	2322	non-phage	0.023	0.960	False	True	0.625	0.000		1	0	0	0	4.930	0.000	-1.415	0.000	-5.180	0.000	-3.191	0.000	1n		
ERZ773086.15861-NODE-15861-length-2322-cov-3.465373	2322	non-phage	0.896	0.639	False	False	0.247	0.000		1	0	0	0	2.625	0.000	1.710	0.000	-5.980	0.000	-2.697	0.000	1n	ITR	13.000
ERZ773086.15862-NODE-15862-length-2322-cov-2.520953	2322	non-phage	0.262	0.730	False	False	0.499	0.000		1	0	0	0	4.445	0.000	1.337	0.000	-3.406	0.000	-4.121	0.000	1n		
ERZ773086.15863-NODE-15863-length-2322-cov-2.409793	2322	non-phage	0.157	0.982	False	False	0.503	0.000		1	0	0	0	4.707	0.000	0.903	0.000	-6.293	0.000	-3.146	0.000	1n		
ERZ773086.15864-NODE-15864-length-2322-cov-2.298633	2322	non-phage	0.046	0.802	False	True	0.399	0.000		1	0	0	0	4.723	0.000	-1.155	0.000	-3.734	0.000	-1.842	0.000	1n		
ERZ773086.15865-NODE-15865-length-2322-cov-2.077195	2322	non-phage	0.055	0.973	False	True	0.634	0.000		1	0	0	0	5.008	0.000	-0.129	0.000	-5.926	0.000	-3.279	0.000	1n		
ERZ773086.15867-NODE-15867-length-2322-cov-1.807675	2322	non-phage	0.160	0.985	False	False	0.578	0.000		1	0	0	0	4.242	0.000	0.264	0.000	-9.727	0.000	-1.602	0.000	1n		
ERZ773086.15868-NODE-15868-length-2322-cov-1.592854	2322	non-phage	0.424	0.871	False	False	0.368	0.000		1	0	0	0	3.449	0.000	1.014	0.000	-6.516	0.000	-2.689	0.000	1n		
ERZ773086.15869-NODE-15869-length-2321-cov-40.831421	2321	non-phage	0.315	0.909	False	False	0.641	0.000		1	0	0	0	3.357	0.000	0.147	0.000	-4.988	0.000	-1.242	0.000	1n		
ERZ773086.15866-NODE-15866-length-2322-cov-2.032642	2322	non-phage	0.070	0.945	False	False	0.357	0.000		1	0	0	0	6.012	0.000	1.226	0.000	-8.047	0.000	-4.211	0.000	1n		
ERZ773086.15870-NODE-15870-length-2321-cov-8.647396	2321	non-phage	0.170	0.950	False	False	0.353	0.000		1	0	0	0	4.883	0.000	1.217	0.000	-7.035	0.000	-4.691	0.000	1n		
ERZ773086.15872-NODE-15872-length-2321-cov-4.866726	2321	non-phage	0.016	0.997	False	True	0.453	0.000		1	0	0	0	6.223	0.000	-0.641	0.000	-7.305	0.000	-1.957	0.000	1n		
ERZ773086.15873-NODE-15873-length-2321-cov-3.595763	2321	non-phage	0.329	0.971	False	False	0.667	0.000		1	0	0	0	3.676	0.000	0.863	0.000	-6.246	0.000	-2.891	0.000	1n		
ERZ773086.15874-NODE-15874-length-2321-cov-3.260371	2321	non-phage	0.015	0.943	False	True	0.725	0.000		1	0	0	0	5.766	0.000	-0.896	0.000	-10.031	0.000	-4.504	0.000	1n		
ERZ773086.15875-NODE-15875-length-2321-cov-2.721536	2321	non-phage	0.785	0.598	False	False	0.250	0.000		1	0	0	0	2.469	0.000	1.006	0.000	-4.367	0.000	-1.851	0.000	1n		
ERZ773086.15871-NODE-15871-length-2321-cov-6.410856	2321	phage	0.979	0.397	False	False	0.443	0.000	bacteria	0	1	0	0	0.640	0.000	1.529	0.000	-3.650	0.000	-2.664	0.000	1V		
ERZ773086.15877-NODE-15877-length-2321-cov-2.584731	2321	non-phage	0.014	0.982	False	True	0.388	0.000		1	0	0	0	5.957	0.000	-1.060	0.000	-6.098	0.000	-2.314	0.000	1n		
ERZ773086.15876-NODE-15876-length-2321-cov-2.603266	2321	non-phage	0.861	0.720	False	False	0.406	0.000		1	0	0	0	2.770	0.000	1.755	0.000	-4.574	0.000	-3.086	0.000	1n		
ERZ773086.15878-NODE-15878-length-2321-cov-2.444837	2321	non-phage	0.825	0.984	False	True	0.578	0.000		1	0	0	0	2.656	0.000	-0.696	0.000	-8.750	0.000	1.072	0.000	1n		
ERZ773086.15879-NODE-15879-length-2321-cov-2.396734	2321	non-phage	0.032	0.945	False	True	0.382	0.000		1	0	0	0	5.082	0.000	-0.762	0.000	-6.180	0.000	-3.227	0.000	1n		
ERZ773086.15880-NODE-15880-length-2321-cov-1.644307	2321	non-phage	1.052	0.923	False	True	0.308	0.000		1	0	0	0	2.283	0.000	-1.455	0.000	-7.043	0.000	1.775	0.000	1n		
ERZ773086.15881-NODE-15881-length-2320-cov-144.551435	2320	non-phage	0.036	0.965	False	True	0.660	0.000		1	0	0	0	5.059	0.000	-0.546	0.000	-7.875	0.000	-4.699	0.000	1n		
ERZ773086.15882-NODE-15882-length-2320-cov-7.423400	2320	non-phage	0.014	0.986	False	True	0.475	0.000		1	0	0	0	6.613	0.000	-0.097	0.000	-6.074	0.000	-3.447	0.000	1n		
ERZ773086.15884-NODE-15884-length-2320-cov-2.458278	2320	non-phage	0.065	0.906	False	True	0.487	0.000		1	0	0	0	4.645	0.000	-0.476	0.000	-5.156	0.000	-2.240	0.000	1n		
ERZ773086.15883-NODE-15883-length-2320-cov-3.266225	2320	non-phage	0.093	0.958	False	True	0.703	0.000		1	0	0	0	4.340	0.000	-0.152	0.000	-5.852	0.000	-3.506	0.000	1n		
ERZ773086.15885-NODE-15885-length-2320-cov-2.404857	2320	non-phage	0.233	0.834	False	False	0.434	0.000		1	0	0	0	5.418	0.000	2.186	0.000	-7.148	0.000	-4.883	0.000	1n		
ERZ773086.15887-NODE-15887-length-2320-cov-2.076380	2320	non-phage	0.021	0.982	False	True	0.594	0.000		1	0	0	0	6.070	0.000	-0.274	0.000	-5.742	0.000	-2.463	0.000	1n		
ERZ773086.15886-NODE-15886-length-2320-cov-2.357174	2320	non-phage	0.163	0.989	False	False	0.332	0.000		1	0	0	0	4.660	0.000	0.889	0.000	-6.391	0.000	-2.695	0.000	1n		
ERZ773086.15888-NODE-15888-length-2320-cov-1.777925	2320	phage	0.933	0.561	False	False	0.646	0.000	bacteria	0	1	0	0	3.416	0.000	4.051	0.000	-6.770	0.000	-4.859	0.000	1V		
ERZ773086.15889-NODE-15889-length-2320-cov-1.705519	2320	non-phage	0.074	0.989	False	False	0.526	0.000		1	0	0	0	5.012	0.000	0.223	0.000	-6.781	0.000	-2.943	0.000	1n		
ERZ773086.15891-NODE-15891-length-2319-cov-13.810512	2319	non-phage	0.022	0.994	False	True	0.465	0.000		1	0	0	0	5.582	0.000	-0.816	0.000	-6.148	0.000	-2.598	0.000	1n		
ERZ773086.15890-NODE-15890-length-2320-cov-1.538631	2320	non-phage	0.055	0.981	False	True	0.341	0.000		1	0	0	0	4.941	0.000	-0.266	0.000	-7.477	0.000	-2.590	0.000	1n		
ERZ773086.15894-NODE-15894-length-2319-cov-1.723498	2319	non-phage	0.028	0.977	False	True	0.712	0.000		1	0	0	0	5.512	0.000	-0.401	0.000	-8.961	0.000	-4.605	0.000	1n		
ERZ773086.15893-NODE-15893-length-2319-cov-1.828622	2319	non-phage	0.039	0.901	False	True	0.356	0.000		1	0	0	0	4.500	0.000	-1.410	0.000	-6.527	0.000	-2.340	0.000	1n		
ERZ773086.15895-NODE-15895-length-2318-cov-83.442333	2318	non-phage	0.252	0.917	False	False	0.456	0.000		1	0	0	0	3.920	0.000	0.745	0.000	-4.418	0.000	-3.695	0.000	1n		
ERZ773086.15892-NODE-15892-length-2319-cov-2.746908	2319	non-phage	0.014	0.991	False	True	0.360	0.000		1	0	0	0	6.453	0.000	-0.287	0.000	-6.258	0.000	-3.410	0.000	1n		
ERZ773086.15896-NODE-15896-length-2318-cov-8.745029	2318	non-phage	1.004	0.526	False	False	0.396	0.000		1	0	0	0	2.385	0.000	2.191	0.000	-5.520	0.000	-4.207	0.000	1n		
ERZ773086.15898-NODE-15898-length-2318-cov-2.426867	2318	non-phage	0.434	0.633	False	False	0.497	0.000		1	0	0	0	4.535	0.000	2.199	0.000	-4.699	0.000	-4.480	0.000	1n		
ERZ773086.15899-NODE-15899-length-2318-cov-2.399028	2318	phage	0.981	0.390	False	False	0.467	0.000	bacteria	0	1	0	0	0.567	0.000	1.968	0.000	-1.878	0.000	-1.422	0.000	1V		
ERZ773086.15897-NODE-15897-length-2318-cov-2.799381	2318	non-phage	0.921	0.676	False	False	0.433	0.000		1	0	0	0	3.471	0.000	2.709	0.000	-8.156	0.000	-2.363	0.000	1n		
ERZ773086.15900-NODE-15900-length-2318-cov-2.202828	2318	non-phage	0.012	0.987	False	True	0.405	0.000		1	0	0	0	5.812	0.000	-1.484	0.000	-8.602	0.000	-2.342	0.000	1n		
ERZ773086.15903-NODE-15903-length-2317-cov-18.049514	2317	non-phage	0.447	0.934	False	False	0.674	0.000		1	0	0	0	3.658	0.000	1.365	0.000	-6.449	0.000	-4.473	0.000	1n		
ERZ773086.15901-NODE-15901-length-2318-cov-1.865223	2318	non-phage	0.004	0.910	False	True	0.386	0.000		1	0	0	0	6.430	0.000	-3.822	0.000	-10.422	0.000	-1.826	0.000	1n		
ERZ773086.15902-NODE-15902-length-2318-cov-1.748122	2318	non-phage	0.515	0.958	False	False	0.579	0.000		1	0	0	0	3.002	0.000	0.714	0.000	-9.258	0.000	-1.591	0.000	1n		
ERZ773086.15904-NODE-15904-length-2317-cov-14.015031	2317	non-phage	0.094	0.982	False	True	0.411	0.000		1	0	0	0	4.559	0.000	-0.099	0.000	-5.773	0.000	-1.876	0.000	1n		
ERZ773086.15906-NODE-15906-length-2317-cov-8.148541	2317	non-phage	0.237	0.946	False	False	0.598	0.000		1	0	0	0	3.797	0.000	0.553	0.000	-6.148	0.000	-3.971	0.000	1n		
ERZ773086.15905-NODE-15905-length-2317-cov-11.990274	2317	non-phage	0.014	0.991	False	True	0.386	0.000		1	0	0	0	6.094	0.000	-0.631	0.000	-6.766	0.000	-3.883	0.000	1n		
ERZ773086.15908-NODE-15908-length-2317-cov-1.697613	2317	phage	0.292	0.429	False	False	0.473	0.000	bacteria	0	1	0	0	0.438	0.000	3.400	0.000	-4.945	0.000	-4.176	0.000	1V		
ERZ773086.15909-NODE-15909-length-2317-cov-1.531830	2317	non-phage	0.618	0.781	False	False	0.284	0.000		1	0	0	0	2.955	0.000	1.186	0.000	-6.414	0.000	-3.182	0.000	1n		
ERZ773086.15907-NODE-15907-length-2317-cov-1.758621	2317	non-phage	0.112	0.928	False	True	0.638	0.000		1	0	0	0	4.180	0.000	-0.288	0.000	-5.773	0.000	-1.977	0.000	1n		
ERZ773086.15910-NODE-15910-length-2316-cov-149.768686	2316	non-phage	1.141	0.447	False	False	0.487	0.000		0	0	1	0	1.166	0.000	-1.792	0.000	1.701	0.000	-2.354	0.000	1n		
ERZ773086.15911-NODE-15911-length-2316-cov-16.808050	2316	non-phage	0.161	0.877	False	True	0.674	0.000		1	0	0	0	3.748	0.000	-0.178	0.000	-5.625	0.000	-2.342	0.000	1n		
ERZ773086.15912-NODE-15912-length-2316-cov-14.157895	2316	non-phage	0.001	0.994	False	True	0.733	0.000		1	0	0	0	7.457	0.000	-2.035	0.000	-9.359	0.000	-4.289	0.000	1n		
ERZ773086.15915-NODE-15915-length-2316-cov-2.217161	2316	non-phage	0.557	0.971	False	True	0.596	0.000		1	0	0	0	3.285	0.000	-1.281	0.000	-8.484	0.000	1.147	0.000	1n		
ERZ773086.15913-NODE-15913-length-2316-cov-3.662539	2316	non-phage	0.271	0.919	False	True	0.614	0.000		1	0	0	0	3.432	0.000	-0.083	0.000	-3.936	0.000	-1.188	0.000	1n		
ERZ773086.15916-NODE-15916-length-2316-cov-2.070765	2316	non-phage	0.640	0.825	False	False	0.384	0.000		1	0	0	0	3.703	0.000	2.053	0.000	-7.188	0.000	-4.594	0.000	1n		
ERZ773086.15914-NODE-15914-length-2316-cov-3.313136	2316	non-phage	0.038	0.951	False	False	0.511	0.000		1	0	0	0	6.719	0.000	1.204	0.000	-7.090	0.000	-4.926	0.000	1n		
ERZ773086.15917-NODE-15917-length-2316-cov-1.885449	2316	phage	0.841	0.440	False	False	0.397	0.000	bacteria	0	1	0	0	1.864	0.000	2.891	0.000	-4.605	0.000	-4.891	0.000	1V		
ERZ773086.15918-NODE-15918-length-2315-cov-14.800442	2315	non-phage	0.037	0.960	False	True	0.696	0.000		1	0	0	0	4.969	0.000	-0.667	0.000	-7.480	0.000	-3.549	0.000	1n	ITR	13.000
ERZ773086.15920-NODE-15920-length-2315-cov-4.462389	2315	phage	0.120	0.867	False	False	0.666	0.000	bacteria	0	1	0	0	0.668	0.000	4.805	0.000	-6.715	0.000	-3.572	0.000	1V		
ERZ773086.15921-NODE-15921-length-2315-cov-3.519469	2315	non-phage	0.013	0.984	False	True	0.718	0.000		1	0	0	0	5.434	0.000	-1.702	0.000	-6.352	0.000	-2.852	0.000	1n		
ERZ773086.15922-NODE-15922-length-2315-cov-3.244690	2315	non-phage	0.588	0.715	False	False	0.251	0.000		1	0	0	0	2.955	0.000	0.985	0.000	-6.082	0.000	-2.018	0.000	1n		
ERZ773086.15919-NODE-15919-length-2315-cov-14.048230	2315	non-phage	0.001	0.996	False	True	0.760	0.000		1	0	0	0	7.375	0.000	-2.084	0.000	-8.812	0.000	-3.934	0.000	1n		
ERZ773086.15923-NODE-15923-length-2315-cov-3.046460	2315	non-phage	0.791	0.917	False	False	0.658	0.000		1	0	0	0	2.795	0.000	1.597	0.000	-6.527	0.000	-4.000	0.000	1n		
ERZ773086.15925-NODE-15925-length-2315-cov-2.602655	2315	non-phage	0.081	0.934	False	True	0.591	0.000		1	0	0	0	4.508	0.000	-0.761	0.000	-6.270	0.000	-1.117	0.000	1n		
